pkSeqID,proto,saddr,sport,daddr,dport,seq,stddev,N_IN_Conn_P_SrcIP,min,state_number,mean,N_IN_Conn_P_DstIP,drate,srate,max,attack,category,subcategory
2560058,1,192.168.100.147,28605,192.168.100.3,80,122371,0.107973,46,0,3,0.062338,100,0,0.096972,0.249353,1,1,1
489923,1,192.168.100.150,59922,192.168.100.3,80,226296,0.02797,100,0.136871,1,0.164841,100,0.037504,0.112513,0.192811,1,0,1
2700673,0,192.168.100.150,4160,192.168.100.3,80,72056,1.905608,100,0,4,2.694867,100,0,0.396237,4.059071,1,1,0
389240,1,192.168.100.148,14323,192.168.100.6,80,125610,0.091852,96,0,1,0.054276,96,0.045635,0.144896,0.235915,1,0,1
3591685,1,192.168.100.147,33423,192.168.100.7,1031,14481,0,100,0.000713,1,0.000713,100,0,0,0.000713,1,2,OS_Fingerprint
3224674,0,192.168.100.149,46269,192.168.100.3,80,71746,0.996198,100,2.025275,4,3.433751,100,0,0.485876,4.165608,1,1,0
462164,1,192.168.100.147,43676,192.168.100.7,80,198535,0,57,0,3,0,57,0,0.153788,0,1,0,1
2923154,0,192.168.100.149,15301,192.168.100.3,80,32376,0.95111,100,2.042248,4,3.387319,100,0,0.492847,4.061522,1,1,0
1460919,0,192.168.100.150,4847,192.168.100.3,80,57176,1.924718,100,0,4,3.847939,100,0,0.621606,4.912238,1,0,0
1736885,1,192.168.100.148,26447,192.168.100.3,80,85644,0.068161,89,0,1,0.068161,100,0,0.194895,0.136322,1,1,1
386002,1,192.168.100.149,30291,192.168.100.5,80,122372,2.03709,32,0,1,1.19472,32,0,0.11696,4.722841,1,0,1
3087032,0,192.168.100.148,35538,192.168.100.3,80,196254,1.284854,100,1.38209,4,3.199149,100,0,0.729362,4.107882,1,1,0
2891733,0,192.168.100.149,5666,192.168.100.3,80,948,0.950151,100,2.039822,4,3.383536,100,0,0.493061,4.056859,1,1,0
2112973,1,192.168.100.149,9444,192.168.100.3,80,199579,1.904367,100,0,1,2.692914,100,0.123658,0.413453,4.07226,1,1,1
2441766,1,192.168.100.149,28442,192.168.100.3,80,4077,0.140623,100,0,1,0.140604,100,0.060203,0.1209,0.284482,1,1,1
1529081,0,192.168.100.150,55210,192.168.100.3,80,125338,0.019552,100,4.785377,4,4.807145,100,0,0.626311,4.83808,1,0,0
3083631,0,192.168.100.150,48070,192.168.100.3,80,192853,1.900901,78,0,4,2.68828,100,0,0.494517,4.032555,1,1,0
297683,1,192.168.100.148,52789,192.168.100.6,80,34053,0.013159,100,0,1,0.014846,100,0.106503,0.165162,0.033038,1,0,1
2254336,1,192.168.100.150,28292,192.168.100.3,80,78795,0.039618,69,3.605677,3,3.645294,100,0,0.271013,3.684912,1,1,1
1329877,0,192.168.100.148,62789,192.168.100.6,80,188288,2.152165,100,0,4,2.145104,100,0,0.179086,4.536546,1,0,0
106080,1,192.168.100.150,16124,192.168.100.3,80,104603,0.03971,76,0.073386,1,0.113096,76,0.038398,0.114523,0.152806,1,0,1
1705105,1,192.168.100.150,10136,192.168.100.3,80,53864,0,26,0,3,0,100,0,0.084739,0,1,1,1
2844442,0,192.168.100.149,45627,192.168.100.3,80,215825,1.712541,100,0,4,2.336331,100,0,0.451175,4.057094,1,1,0
590612,1,192.168.100.150,6860,192.168.100.3,80,64831,0.01546,45,0.119485,1,0.140636,45,0.040419,0.100731,0.156006,1,0,1
1235996,0,192.168.100.147,32403,192.168.100.7,80,94407,1.815022,100,0,4,2.22094,100,0,0.214993,3.841617,1,0,0
3251171,0,192.168.100.147,17945,192.168.100.3,80,98243,1.413681,100,1.982348,4,3.981481,100,0,1.003201,4.99954,1,1,0
2855124,0,192.168.100.149,50704,192.168.100.3,80,226507,0.382639,94,4.034272,4,4.416912,100,0,0.45981,4.799551,1,1,0
1890832,1,192.168.100.150,55280,192.168.100.3,80,239591,0,90,0,3,0,100,0,0,0,1,1,1
1037699,0,192.168.100.150,3970,192.168.100.3,80,158265,1.789818,100,0,4,3.579478,100,0,0.446579,4.489145,1,0,0
1691114,1,192.168.100.148,15135,192.168.100.3,80,39873,0,100,0,3,0,100,0,0.100311,0,1,1,1
2080051,1,192.168.100.148,30600,192.168.100.3,80,166657,0.483383,96,3.332616,1,3.723379,100,0,0.340869,4.404523,1,1,1
1410131,0,192.168.100.149,43385,192.168.100.5,80,6388,1.538775,41,0,4,2.932924,41,0,0.284696,4.568214,1,0,0
3403731,0,192.168.100.149,25462,192.168.100.3,80,250803,1.939441,100,0,4,2.742176,100,0,0.484589,4.163237,1,1,0
474785,1,192.168.100.149,55790,192.168.100.5,80,211156,2.140708,100,0,3,1.513709,100,0,0.12745,4.541127,1,0,1
1136426,0,192.168.100.149,58259,192.168.100.5,80,256993,0.019279,100,4.061865,4,4.088572,100,0,0.243526,4.106878,1,0,0
1958482,1,192.168.100.149,37852,192.168.100.3,80,45087,1.901823,100,0,3,2.689567,100,0,0.249938,4.042629,1,1,1
1926493,1,192.168.100.147,10893,192.168.100.3,80,13092,0.30065,100,2.988917,3,3.406144,100,0,0.293186,3.685665,1,1,1
1895793,1,192.168.100.150,56928,192.168.100.3,80,244552,0,89,0.282814,1,0.282814,100,0,3.535893,0.282814,1,1,1
2898916,0,192.168.100.149,7871,192.168.100.3,80,8138,0.949201,96,2.040482,4,3.382855,100,0,0.493041,4.054309,1,1,0
948210,0,192.168.100.147,45828,192.168.100.7,80,68776,0.444034,42,1.395819,4,2.388575,42,0,0.404248,2.599115,1,0,0
3445864,0,192.168.100.149,54898,192.168.100.3,80,30783,1.002673,100,1.980227,4,3.397661,100,0,0.490217,4.140894,1,1,0
774686,0,192.168.100.150,42542,192.168.100.3,80,157409,0.143751,100,4.331577,4,4.516375,100,0,0.399408,4.724965,1,0,0
749694,0,192.168.100.147,49225,192.168.100.7,80,132417,1.533706,23,0,4,2.530913,23,0,0.350361,4.840624,1,0,0
1614992,0,192.168.100.147,12845,192.168.100.7,80,211250,1.779725,79,0,4,2.179679,79,0,0.266437,3.644825,1,0,0
1136874,0,192.168.100.149,58707,192.168.100.5,80,257441,0.014445,100,4.080061,4,4.100086,100,0,0.243317,4.114118,1,0,0
808472,0,192.168.100.147,62164,192.168.100.7,80,191195,1.048143,100,0,4,2.095027,100,0,0.323167,2.676986,1,0,0
261208,1,192.168.100.150,65292,192.168.100.3,80,259783,0,100,0.132884,1,0.132884,100,0,7.525361,0.132884,1,0,1
951662,0,192.168.100.149,10690,192.168.100.5,80,72228,0.026111,98,4.089061,4,4.123806,98,0,0.242838,4.151915,1,0,0
2295040,1,192.168.100.148,11960,192.168.100.3,80,119500,1.539687,100,0,3,2.172053,100,0,0.30695,3.390719,1,1,1
1187075,0,192.168.100.150,38358,192.168.100.3,80,45486,0.611695,93,3.367927,4,4.581297,93,0,0.459568,4.990832,1,0,0
2288861,1,192.168.100.148,46046,192.168.100.3,80,113321,1.418051,90,0.167071,1,2.170622,100,0.1059,0.520293,3.247529,1,1,1
1567363,0,192.168.100.149,62368,192.168.100.5,80,163620,0.559628,69,3.282873,4,3.686878,69,0,0.324018,4.645878,1,0,0
2326303,1,192.168.100.150,44275,192.168.100.3,80,150763,0.035604,100,3.661977,3,3.697581,100,0,0.269617,3.733184,1,1,1
3251214,0,192.168.100.147,17988,192.168.100.3,80,98286,1.41342,100,1.983444,4,3.982216,100,0,1.003122,4.999546,1,1,0
1220125,0,192.168.100.148,35514,192.168.100.6,80,78536,2.056376,100,0,4,1.677563,100,0,0.190333,4.329514,1,0,0
1362931,0,192.168.100.149,17430,192.168.100.5,80,221342,1.755032,100,0,4,2.125592,100,0,0.237536,4.018733,1,0,0
2815008,0,192.168.100.150,35383,192.168.100.3,80,186391,1.83188,100,0,4,2.582087,100,0,0.423955,4.055595,1,1,0
2017709,1,192.168.100.147,38459,192.168.100.3,80,104315,0.201565,100,3.096374,3,3.369668,100,0,0.295957,3.576505,1,1,1
3189260,0,192.168.100.147,56416,192.168.100.3,80,36332,0.826038,100,2.976203,4,3.985142,100,0,1.00271,4.999553,1,1,0
3375731,0,192.168.100.150,17577,192.168.100.3,80,222803,1.921864,67,0,4,2.71789,100,0,0.490671,4.088932,1,1,0
3515834,0,192.168.100.147,27378,192.168.100.3,80,100753,0.693296,100,3.49,4,4.470115,100,0,0.906955,4.983046,1,1,0
3272156,0,192.168.100.147,30553,192.168.100.3,80,119228,0.821908,72,2.983027,4,3.987332,100,0,1.002741,4.996263,1,1,0
407087,1,192.168.100.147,24490,192.168.100.7,80,143458,1.760548,38,0,3,1.016453,38,0,0.17863,4.06581,1,0,1
3014172,0,192.168.100.150,39246,192.168.100.3,80,123394,1.900721,100,0,4,2.688025,100,0,0.494545,4.034687,1,1,0
3334796,0,192.168.100.148,21391,192.168.100.3,80,181868,0.643916,58,2.770119,4,3.679789,100,0,0.725583,4.170936,1,1,0
2067904,1,192.168.100.150,47529,192.168.100.3,80,154510,1.901695,32,0,1,2.6894,100,0,0.27766,4.037309,1,1,1
2035981,1,192.168.100.148,46105,192.168.100.3,80,122587,1.589325,67,0,1,2.247604,100,0,0.274994,3.383173,1,1,1
1736827,1,192.168.100.148,26445,192.168.100.3,80,85586,0.068182,89,0,1,0.068182,100,0,0.194894,0.136365,1,1,1
3215849,0,192.168.100.147,63813,192.168.100.3,80,62921,0.821657,59,2.982849,4,3.984736,100,0,1.002953,4.995433,1,1,0
1646316,0,192.168.100.149,25506,192.168.100.5,80,242574,1.705001,100,0,4,2.810594,100,0,0.279165,4.60181,1,0,0
1163907,0,192.168.100.149,53381,192.168.100.5,80,22318,1.643824,100,0,4,2.010319,100,0,0.220791,3.512769,1,0,0
1183251,0,192.168.100.148,30535,192.168.100.6,80,41662,2.052577,100,0,4,1.674762,100,0,0.190546,4.307627,1,0,0
3103588,0,192.168.100.149,51165,192.168.100.3,80,212810,1.913334,100,0,4,2.705859,100,0,0.493378,4.062904,1,1,0
1503985,0,192.168.100.150,41564,192.168.100.3,80,100242,0.042418,54,4.780955,4,4.815119,54,0,0.624462,4.887161,1,0,0
951153,0,192.168.100.148,24841,192.168.100.6,80,71719,0.014117,78,3.559763,4,3.57273,78,0,0.279754,3.596611,1,0,0
3464894,0,192.168.100.150,65073,192.168.100.3,80,49813,1.918839,80,0,4,2.713636,100,0,0.423238,4.077379,1,1,0
1160425,0,192.168.100.150,28021,192.168.100.3,80,18836,1.666811,88,0,4,3.448331,88,0,0.458086,4.892258,1,0,0
924616,0,192.168.100.147,41609,192.168.100.7,80,45182,0.447594,43,1.383559,4,2.38409,43,0,0.40439,2.604933,1,0,0
2475099,1,192.168.100.147,58932,192.168.100.3,80,37411,1.143209,100,0,7,0.905619,100,0,0.090476,2.518292,1,1,1
298259,1,192.168.100.148,52987,192.168.100.6,80,34629,0.009831,100,0,1,0.00779,100,0.053229,0.165168,0.023225,1,0,1
1811147,1,192.168.100.149,39579,192.168.100.3,80,159906,0,81,0,3,0,100,0,0,0,1,1,1
1225073,0,192.168.100.147,27433,192.168.100.7,80,83484,1.810666,99,0,4,2.216001,99,0,0.21557,3.817808,1,0,0
2849298,0,192.168.100.150,48045,192.168.100.3,80,220681,0.425048,80,4.036527,4,4.461577,100,0,0.45717,4.886627,1,1,0
2888473,0,192.168.100.150,1910,192.168.100.3,80,259856,0.022853,100,4.029503,4,4.052399,100,0,0.494121,4.075294,1,1,0
2442816,1,192.168.100.149,28750,192.168.100.3,80,5127,0,85,0,3,0,100,0,0.072421,0,1,1,1
2259857,1,192.168.100.150,29379,192.168.100.3,80,84316,0.045316,100,3.644549,3,3.689864,100,0,0.270551,3.73518,1,1,1
545735,1,192.168.100.150,64389,192.168.100.3,80,19953,0.01148,73,0.131725,1,0.145169,73,0.040271,0.100677,0.159773,1,0,1
3327441,0,192.168.100.148,16724,192.168.100.3,80,174513,1.284705,46,1.413488,4,3.229878,100,0,0.724069,4.173348,1,1,0
591362,1,192.168.100.149,58339,192.168.100.5,80,65581,0,90,0,3,0,90,0,0.054298,0,1,0,1
1448809,0,192.168.100.149,33423,192.168.100.5,80,45066,0.145057,100,3.255819,4,3.388767,100,0,0.282019,3.624541,1,0,0
140807,1,192.168.100.149,29943,192.168.100.5,80,139330,0,100,0,3,0,100,0,0.109668,0,1,0,1
980826,0,192.168.100.150,52754,192.168.100.3,80,101392,1.795801,100,0,4,3.591583,100,0,0.446703,4.497108,1,0,0
2724061,0,192.168.100.148,34520,192.168.100.3,80,95444,0.923738,100,2.757489,4,3.967376,100,0,0.614205,4.999014,1,1,0
2428551,1,192.168.100.150,2446,192.168.100.3,80,253011,0.113002,50,3.784085,3,3.897083,100,0,0.256558,4.010081,1,1,1
719462,0,192.168.100.147,42655,192.168.100.7,80,102185,1.57777,88,0,4,2.563516,88,0,0.345257,4.984632,1,0,0
111028,1,192.168.100.148,33929,192.168.100.6,80,109551,0.100282,100,0,1,0.055427,100,0.038989,0.129888,0.255276,1,0,1
1608658,0,192.168.100.149,9159,192.168.100.5,80,204916,0.563616,100,3.281894,4,3.841827,100,0,0.272857,4.627948,1,0,0
773923,0,192.168.100.150,42355,192.168.100.3,80,156646,0.141789,100,4.338241,4,4.518008,100,0,0.399251,4.725362,1,0,0
171457,1,192.168.100.147,61094,192.168.100.7,80,169980,0,100,0,3,0,100,0,0.123913,0,1,0,1
209040,1,192.168.100.148,61096,192.168.100.6,80,207563,0.009493,100,0,3,0.005481,100,0,0.136924,0.021924,1,0,1
1635297,0,192.168.100.149,20438,192.168.100.5,80,231555,1.704087,27,0,4,2.807397,27,0,0.279236,4.601773,1,0,0
204521,1,192.168.100.150,36553,192.168.100.3,80,203044,0,45,0.161652,1,0.161652,45,0,6.186128,0.161652,1,0,1
3229134,0,192.168.100.148,54736,192.168.100.3,80,76206,0.645872,100,2.774365,4,3.687468,100,0,0.724029,4.16429,1,1,0
3230487,0,192.168.100.147,2813,192.168.100.3,80,77559,1.414398,100,1.98334,4,3.983524,100,0,1.003302,4.998831,1,1,0
3504406,0,192.168.100.147,21494,192.168.100.3,80,89325,0.899217,100,3.055269,4,4.326662,100,0,0.933402,4.985931,1,1,0
1654284,1,192.168.100.147,4157,192.168.100.3,80,3043,0.001852,100,0,1,0.001852,100,0,0.227401,0.003704,1,1,1
2100029,1,192.168.100.150,55690,192.168.100.3,80,186635,1.888993,78,0.206257,1,2.09525,100,0,0.209305,3.984243,1,1,1
30534,1,192.168.100.147,23089,192.168.100.7,80,29057,0,74,0,3,0,74,0,0.094602,0,1,0,1
3616905,1,192.168.100.148,38484,192.168.100.3,3306,22334,0,25,0.197917,6,0.197917,100,25.263115,30.315739,0.197917,1,2,2
1059462,0,192.168.100.150,17093,192.168.100.3,80,180028,1.790341,100,0,4,3.580422,100,0,0.446543,4.494006,1,0,0
1092577,0,192.168.100.147,14906,192.168.100.7,80,213143,0.532093,100,2.541749,4,2.847346,100,0,0.406327,3.910428,1,0,0
452532,1,192.168.100.148,37370,192.168.100.6,80,188903,0.048672,86,0,1,0.031921,86,0.039514,0.127584,0.125642,1,0,1
531493,1,192.168.100.147,11120,192.168.100.7,80,5711,0,100,0,3,0,100,0,0.067485,0,1,0,1
3513353,0,192.168.100.147,25789,192.168.100.3,80,98272,0.757138,78,3.354948,4,4.425366,100,0,0.915128,4.983799,1,1,0
1457561,0,192.168.100.150,2257,192.168.100.3,80,53818,1.916076,64,0,4,3.831948,64,0,0.626772,4.822695,1,0,0
1029882,0,192.168.100.150,762,192.168.100.3,80,150448,1.791288,98,0,4,3.582453,98,0,0.446398,4.49245,1,0,0
2329553,1,192.168.100.147,7178,192.168.100.3,80,154013,1.422735,74,0,3,2.010341,100,0,0.323035,3.08734,1,1,1
3021724,0,192.168.100.147,17332,192.168.100.3,80,130946,1.366664,100,1.97854,4,3.911269,100,0,1.024807,4.886143,1,1,0
3170726,0,192.168.100.148,37880,192.168.100.3,80,17798,0.648408,59,2.772571,4,3.689369,100,0,0.72372,4.163908,1,1,0
2109379,1,192.168.100.149,7419,192.168.100.3,80,195985,0.041246,100,3.929302,3,3.970559,100,0,0.248014,4.011816,1,1,1
50912,1,192.168.100.148,18019,192.168.100.6,80,49435,0,100,0,3,0,100,0,0.127664,0,1,0,1
2355907,1,192.168.100.147,19262,192.168.100.3,80,180367,1.451281,41,0,3,2.0521,100,0,0.323267,3.109641,1,1,1
447624,1,192.168.100.148,35843,192.168.100.6,80,183995,0.065464,40,0,1,0.039698,40,0.039885,0.128473,0.168556,1,0,1
1308214,0,192.168.100.148,53807,192.168.100.6,80,166625,2.012598,71,0,4,1.654763,71,0,0.188634,4.195992,1,0,0
51366,1,192.168.100.150,4877,192.168.100.3,80,49889,0.051118,34,0.03676,1,0.087878,34,0.042933,0.1288,0.138995,1,0,1
652723,0,192.168.100.147,27870,192.168.100.7,80,35446,1.24055,51,0,4,1.752805,51,0,0.307925,2.731379,1,0,0
1235829,0,192.168.100.147,32236,192.168.100.7,80,94240,1.814912,100,0,4,2.220812,100,0,0.21505,3.84112,1,0,0
51269,1,192.168.100.149,5504,192.168.100.5,80,49792,0.010156,98,0,1,0.005864,98,0,0.10401,0.023455,1,0,1
1083442,0,192.168.100.147,7115,192.168.100.7,80,204008,0.532378,100,2.543,4,2.846483,100,0,0.406393,3.910201,1,0,0
2478545,1,192.168.100.149,35451,192.168.100.3,80,40857,0.163329,97,0,1,0.156623,100,0.038955,0.117091,0.378752,1,1,1
842168,0,192.168.100.149,46256,192.168.100.5,80,224891,2.114018,100,0,4,2.112887,100,0,0.220919,4.323522,1,0,0
2854922,0,192.168.100.150,50855,192.168.100.3,80,226305,0.374165,86,4.030046,4,4.404211,100,0,0.461818,4.778375,1,1,0
77201,1,192.168.100.147,36777,192.168.100.7,80,75724,0,91,0,3,0,91,0,0.125335,0,1,0,1
1701962,1,192.168.100.147,22083,192.168.100.3,80,50721,0.047347,100,0,1,0.047347,100,0,0.203824,0.094694,1,1,1
2855821,0,192.168.100.148,33373,192.168.100.3,80,227204,2.027725,100,0,4,2.862043,100,0,0.616852,4.448103,1,1,0
3406814,0,192.168.100.150,31666,192.168.100.3,80,253886,1.92802,100,0,4,2.726616,100,0,0.490708,4.097849,1,1,0
1612652,0,192.168.100.149,10849,192.168.100.5,80,208910,0.611876,83,3.285007,4,3.916548,83,0,0.269802,4.628971,1,0,0
3385494,0,192.168.100.150,21843,192.168.100.3,80,232566,1.920906,12,0,4,2.716542,100,0,0.490859,4.085719,1,1,0
891452,0,192.168.100.150,31396,192.168.100.3,80,12018,1.794086,74,0,4,3.588088,74,0,0.446828,4.496285,1,0,0
1471289,0,192.168.100.150,12913,192.168.100.3,80,67546,1.925036,100,0,4,3.84866,100,0,0.59811,4.910353,1,0,0
2429126,1,192.168.100.150,2821,192.168.100.3,80,253586,0.102799,28,3.80455,3,3.907344,100,0,0.256361,4.010139,1,1,1
1410934,0,192.168.100.150,27442,192.168.100.3,80,7191,1.918016,100,0,4,3.486935,100,0,0.535241,4.820295,1,0,0
1560253,0,192.168.100.148,10368,192.168.100.6,80,156510,1.742873,73,0,4,3.01853,73,0,0.234508,4.044344,1,0,0
2626571,1,192.168.100.149,55630,192.168.100.3,80,188884,0.082581,72,0,1,0.058393,100,0,0.102957,0.17518,1,1,1
1907730,1,192.168.100.150,62649,192.168.100.3,80,256489,0,100,0,3,0,100,0,0,0,1,1,1
3605045,2,192.168.100.3,0x0303,192.168.100.147,0x4a47,10160,0,42,0,5,0,11,0,0,0,1,2,2
2823498,0,192.168.100.149,38068,192.168.100.3,80,194881,1.790042,56,0,4,2.509699,100,0,0.430489,4.051658,1,1,0
2993451,0,192.168.100.147,1730,192.168.100.3,80,102673,1.367991,91,1.97219,4,3.906808,100,0,1.025483,4.880275,1,1,0
3504409,0,192.168.100.147,21497,192.168.100.3,80,89328,0.899218,100,3.055268,4,4.326661,100,0,0.933402,4.985931,1,1,0
545158,1,192.168.100.148,53573,192.168.100.6,80,19376,0.021191,100,0,1,0.012235,100,0,0.053363,0.048939,1,0,1
2206022,1,192.168.100.147,27087,192.168.100.3,80,30480,0.069576,100,3.026814,1,3.07797,100,0,0.409219,3.176344,1,1,1
1113122,0,192.168.100.147,29499,192.168.100.7,80,233688,0.530864,100,2.545066,4,2.848781,100,0,0.40623,3.909696,1,0,0
49765,1,192.168.100.149,5142,192.168.100.5,80,48288,0.016149,48,0,1,0.009324,48,0,0.10396,0.037294,1,0,1
2914918,0,192.168.100.148,50897,192.168.100.3,80,24140,0.634444,51,2.759721,4,3.656916,100,0,0.729413,4.113153,1,1,0
1302161,0,192.168.100.147,58150,192.168.100.7,80,160572,1.839323,73,0,4,3.053007,73,0,0.200069,4.928822,1,0,0
1981588,1,192.168.100.148,31744,192.168.100.3,80,68194,1.502706,51,0,1,2.591567,100,0.176834,0.478549,3.680915,1,1,1
339778,1,192.168.100.148,62357,192.168.100.6,80,76148,0.013254,100,0,3,0.006627,100,0,0.164545,0.033134,1,0,1
1895977,1,192.168.100.148,691,192.168.100.3,80,244736,0,100,0,3,0,100,0,0,0,1,1,1
2981648,0,192.168.100.148,64522,192.168.100.3,80,90870,0.634693,88,2.762163,4,3.659725,100,0,0.729076,4.114647,1,1,0
113438,1,192.168.100.149,22430,192.168.100.5,80,111961,0,100,0,3,0,100,0,0.106911,0,1,0,1
2140826,1,192.168.100.147,1081,192.168.100.3,80,227433,1.662851,44,0,3,2.351506,100,0,0.298931,3.547892,1,1,1
2074919,1,192.168.100.150,49627,192.168.100.3,80,161525,1.965461,100,0,3,1.965461,100,0,0.139191,3.930921,1,1,1
1607841,0,192.168.100.148,30526,192.168.100.6,80,204099,0.025836,83,3.987114,4,4.023645,83,0,0.24795,4.042517,1,0,0
3281041,0,192.168.100.147,35346,192.168.100.3,80,128113,0.820599,80,2.984866,4,3.988717,100,0,0.930898,4.994912,1,1,0
2911878,0,192.168.100.147,45696,192.168.100.3,80,21100,1.374249,100,1.958139,4,3.901568,100,0,1.02434,4.885722,1,1,0
1422526,0,192.168.100.150,33850,192.168.100.3,80,18783,1.223668,100,1.738048,4,4.185303,100,0,0.586696,4.81338,1,0,0
2314095,1,192.168.100.149,35930,192.168.100.3,80,138555,0.131098,82,3.526267,1,3.657365,100,0,0.377539,3.788463,1,1,1
524413,1,192.168.100.150,28891,192.168.100.3,80,260786,0,100,0.164206,1,0.164206,100,0,6.089911,0.164206,1,0,1
317308,1,192.168.100.150,34662,192.168.100.3,80,53678,0.020499,21,0.137923,1,0.158422,21,0.034465,0.103396,0.178921,1,0,1
1643517,0,192.168.100.149,24243,192.168.100.5,80,239775,1.705825,100,0,4,2.810306,100,0,0.279294,4.606484,1,0,0
2716174,0,192.168.100.148,32465,192.168.100.3,80,87557,0.363362,75,3.364137,4,3.877973,100,0,0.611523,4.140137,1,1,0
909978,0,192.168.100.150,35906,192.168.100.3,80,30544,1.796637,100,0,4,3.593202,100,0,0.446822,4.500477,1,0,0
1400099,0,192.168.100.149,47274,192.168.100.5,80,258511,1.454636,100,0,4,2.514309,100,0,0.259119,3.504758,1,0,0
3051276,0,192.168.100.148,21167,192.168.100.3,80,160498,0.638753,85,2.750337,4,3.653661,100,0,0.729702,4.108922,1,1,0
3657157,0,192.168.100.150,41434,192.168.100.5,32772,34602,0,17,0.00019,4,0.00019,69,0,0,0.00019,1,2,2
1331981,0,192.168.100.150,9212,192.168.100.3,80,190392,1.753498,100,0,4,3.060594,100,0,0.473378,4.92256,1,0,0
3654503,1,192.168.100.147,54776,192.168.100.5,1065,31243,0,100,0.004217,1,0.004217,100,0,0,0.004217,1,2,2
1481533,0,192.168.100.150,19701,192.168.100.3,80,77790,1.925512,100,0,4,3.849699,100,0,0.577483,4.908695,1,0,0
1828731,1,192.168.100.150,40038,192.168.100.3,80,177490,0,82,0.23788,1,0.23788,100,0,4.2038,0.23788,1,1,1
1553864,0,192.168.100.148,6475,192.168.100.6,80,150121,1.741718,91,0,4,3.016582,91,0,0.241563,4.044113,1,0,0
616873,1,192.168.100.148,5880,192.168.100.6,80,91092,0.030149,100,0,1,0.026849,100,0.04902,0.052961,0.073092,1,0,1
2474726,1,192.168.100.149,34483,192.168.100.3,80,37038,0.148628,46,0,1,0.147128,100,0.05857,0.117637,0.324037,1,1,1
2340449,1,192.168.100.147,13911,192.168.100.3,80,164909,1.438512,33,0,3,2.034217,100,0,0.321768,3.072436,1,1,1
1080240,0,192.168.100.147,4297,192.168.100.7,80,200806,0.022861,100,2.54507,4,2.582092,100,0,0.386574,2.610219,1,0,0
2274471,1,192.168.100.148,2446,192.168.100.3,80,98930,1.582992,100,0,3,2.233402,100,0,0.305678,3.483265,1,1,1
465068,1,192.168.100.148,41138,192.168.100.6,80,201439,0.051521,71,0,3,0.02576,71,0,0.125567,0.128802,1,0,1
3376697,0,192.168.100.150,17967,192.168.100.3,80,223769,1.921822,100,0,4,2.717833,100,0,0.490661,4.088667,1,1,0
1059499,0,192.168.100.150,17130,192.168.100.3,80,180065,1.789008,100,0,4,3.577775,100,0,0.446608,4.490196,1,0,0
1549750,0,192.168.100.147,59385,192.168.100.7,80,146007,1.569906,100,0,4,2.719148,100,0,0.246741,3.629988,1,0,0
656925,0,192.168.100.150,2898,192.168.100.3,80,39648,1.782548,81,0,4,3.321002,81,0,0.382466,4.708655,1,0,0
2671061,0,192.168.100.148,14808,192.168.100.3,80,42444,0.30346,45,3.494668,4,3.923797,100,0,0.60066,4.142628,1,1,0
779401,0,192.168.100.148,41016,192.168.100.6,80,162124,1.56092,100,0,4,2.703505,100,0,0.245144,3.624946,1,0,0
769167,0,192.168.100.149,29306,192.168.100.5,80,151890,2.110392,100,0,4,2.109158,100,0,0.206345,4.320359,1,0,0
3088919,0,192.168.100.150,49460,192.168.100.3,80,198141,0.00131,20,4.032087,4,4.032541,100,0,0.495736,4.032995,1,1,0
403279,1,192.168.100.148,20676,192.168.100.6,80,139650,0.094293,100,0,1,0.055159,100,0.043632,0.139238,0.241909,1,0,1
2829190,0,192.168.100.148,63932,192.168.100.3,80,200573,2.171252,100,0,4,3.032683,100,0,0.674467,4.965709,1,1,0
769457,0,192.168.100.150,40769,192.168.100.3,80,152180,0.128557,96,4.398492,4,4.539701,96,0,0.397947,4.738749,1,0,0
46145,1,192.168.100.150,3790,192.168.100.3,80,44668,0.057771,100,0.030601,1,0.088372,100,0.043442,0.130326,0.146142,1,0,1
715434,0,192.168.100.148,26965,192.168.100.6,80,98157,1.550122,56,0,4,2.684803,56,0,0.236146,3.597055,1,0,0
3479943,0,192.168.100.147,6573,192.168.100.3,80,64862,1.397607,100,2.002476,4,3.978754,100,0,1.003711,4.993374,1,1,0
3151747,0,192.168.100.148,19514,192.168.100.3,80,260969,1.286857,89,1.376635,4,3.196507,100,0,0.729449,4.113361,1,1,0
3194820,0,192.168.100.147,57949,192.168.100.3,80,41892,0.825829,100,2.97585,4,3.984183,100,0,1.002811,4.998679,1,1,0
2514531,1,192.168.100.147,9733,192.168.100.3,80,76843,2.264198,100,0,3,2.264198,100,0,0.102013,4.528395,1,1,1
2533627,1,192.168.100.147,21007,192.168.100.3,80,95940,0,100,0,3,0,100,0,0.07601,0,1,1,1
1431072,0,192.168.100.150,59861,192.168.100.3,80,27329,1.906738,100,0,4,3.81339,100,0,0.626417,4.788155,1,0,0
2421413,1,192.168.100.150,133,192.168.100.3,80,245873,0.085283,100,3.80114,1,3.886418,100,0,0.348178,3.971696,1,1,1
1532094,0,192.168.100.150,56687,192.168.100.3,80,128351,0.018185,100,4.784483,4,4.805386,100,0,0.626271,4.833496,1,0,0
700631,0,192.168.100.148,23660,192.168.100.6,80,83354,1.553989,94,0,4,2.691555,94,0,0.234664,3.596754,1,0,0
1973373,1,192.168.100.147,26389,192.168.100.3,80,59979,0.306175,100,2.978291,1,3.410817,100,0,0.353409,3.644545,1,1,1
